dguid,alt_geo_code,geo_level,geo_name,parent_dguid
2021A00054819014,4819014,census subdivision,"Sexsmith, Town (T)",2021A00034819
2021A00054819038,4819038,census subdivision,"Peace River, Town (T)",2021A00034819
2021A00054819041,4819041,census subdivision,"Smoky River No. 130, Municipal district (MD)",2021A00034819
2021A00054819042,4819042,census subdivision,"McLennan, Town (T)",2021A00034819
2021A00054819044,4819044,census subdivision,"Donnelly, Village (VL)",2021A00034819
2021A00054819046,4819046,census subdivision,"Falher, Town (T)",2021A00034819
2021A00054819048,4819048,census subdivision,"Girouxville, Village (VL)",2021A00034819
2021A00054819049,4819049,census subdivision,"Birch Hills County, Municipal district (MD)",2021A00034819
2021A00054819054,4819054,census subdivision,"Spirit River No. 133, Municipal district (MD)",2021A00034819
2021A00054819056,4819056,census subdivision,"Rycroft, Village (VL)",2021A00034819
2021A00054819058,4819058,census subdivision,"Spirit River, Town (T)",2021A00034819
2021A00054819059,4819059,census subdivision,"Saddle Hills County, Municipal district (MD)",2021A00034819
2021A00054819066,4819066,census subdivision,"Fairview No. 136, Municipal district (MD)",2021A00034819
2021A00054819068,4819068,census subdivision,"Fairview, Town (T)",2021A00034819
2021A00054819071,4819071,census subdivision,"Peace No. 135, Municipal district (MD)",2021A00034819
2021A00054819072,4819072,census subdivision,"Berwyn, Village (VL)",2021A00034819
2021A00054819074,4819074,census subdivision,"Grimshaw, Town (T)",2021A00034819
2021A00054819815,4819815,census subdivision,"Horse Lakes 152B, Indian reserve (IRI)",2021A00034819
2021A00054819826,4819826,census subdivision,"Duncan's 151A, Indian reserve (IRI)",2021A00034819
2021A00055901003,5901003,census subdivision,"Elkford, District municipality (DM)",2021A00035901
2021A00055901006,5901006,census subdivision,"Sparwood, District municipality (DM)",2021A00035901
2021A00055901012,5901012,census subdivision,"Fernie, City (CY)",2021A00035901
2021A00055901017,5901017,census subdivision,"East Kootenay A, Regional district electoral area (RDA)",2021A00035901
2021A00055901019,5901019,census subdivision,"East Kootenay B, Regional district electoral area (RDA)",2021A00035901
2021A00055901022,5901022,census subdivision,"Cranbrook, City (CY)",2021A00035901
2021A00055901028,5901028,census subdivision,"Kimberley, City (CY)",2021A00035901
2021A00055901035,5901035,census subdivision,"East Kootenay C, Regional district electoral area (RDA)",2021A00035901
2021A00055901037,5901037,census subdivision,"East Kootenay E, Regional district electoral area (RDA)",2021A00035901
2021A00055901039,5901039,census subdivision,"Invermere, District municipality (DM)",2021A00035901
2021A00055901040,5901040,census subdivision,"Radium Hot Springs, Village (VL)",2021A00035901
2021A00055901043,5901043,census subdivision,"Canal Flats, Village (VL)",2021A00035901
2021A00055901046,5901046,census subdivision,"East Kootenay F, Regional district electoral area (RDA)",2021A00035901
2021A00055901048,5901048,census subdivision,"East Kootenay G, Regional district electoral area (RDA)",2021A00035901
2021A00055901801,5901801,census subdivision,"Tobacco Plains 2, Indian reserve (IRI)",2021A00035901
2021A00055901802,5901802,census subdivision,"Isidore's Ranch 4, Indian reserve (IRI)",2021A00035901
2021A00055901803,5901803,census subdivision,"Kootenay 1, Indian reserve (IRI)",2021A00035901
2021A00055901804,5901804,census subdivision,"Columbia Lake 3, Indian reserve (IRI)",2021A00035901
2021A00055901805,5901805,census subdivision,"Cassimayooks (Mayook) 5, Indian reserve (IRI)",2021A00035901
2021A00055901806,5901806,census subdivision,"Shuswap, Indian reserve (IRI)",2021A00035901
2021A00055901808,5901808,census subdivision,"St. Mary's, Indian reserve (IRI)",2021A00035901
2021A00055903004,5903004,census subdivision,"Creston, Town (T)",2021A00035903
2021A00055903010,5903010,census subdivision,"Central Kootenay A, Regional district electoral area (RDA)",2021A00035903
2021A00055903011,5903011,census subdivision,"Salmo, Village (VL)",2021A00035903
2021A00055903013,5903013,census subdivision,"Central Kootenay B, Regional district electoral area (RDA)",2021A00035903
2021A00055903015,5903015,census subdivision,"Nelson, City (CY)",2021A00035903
2021A00055903017,5903017,census subdivision,"Central Kootenay C, Regional district electoral area (RDA)",2021A00035903
2021A00055903019,5903019,census subdivision,"Slocan, Village (VL)",2021A00035903
2021A00055903023,5903023,census subdivision,"Kaslo, Village (VL)",2021A00035903
2021A00055903027,5903027,census subdivision,"Silverton, Village (VL)",2021A00035903
2021A00055903032,5903032,census subdivision,"New Denver, Village (VL)",2021A00035903
2021A00055903039,5903039,census subdivision,"Central Kootenay D, Regional district electoral area (RDA)",2021A00035903
2021A00055903041,5903041,census subdivision,"Central Kootenay E, Regional district electoral area (RDA)",2021A00035903
2021A00055903043,5903043,census subdivision,"Central Kootenay F, Regional district electoral area (RDA)",2021A00035903
2021A00055903045,5903045,census subdivision,"Castlegar, City (CY)",2021A00035903
2021A00055903047,5903047,census subdivision,"Central Kootenay G, Regional district electoral area (RDA)",2021A00035903
2021A00055903050,5903050,census subdivision,"Nakusp, Village (VL)",2021A00035903
2021A00055903052,5903052,census subdivision,"Central Kootenay H, Regional district electoral area (RDA)",2021A00035903
2021A00055903056,5903056,census subdivision,"Central Kootenay I, Regional district electoral area (RDA)",2021A00035903
2021A00055903058,5903058,census subdivision,"Central Kootenay J, Regional district electoral area (RDA)",2021A00035903
2021A00055903060,5903060,census subdivision,"Central Kootenay K, Regional district electoral area (RDA)",2021A00035903
2021A00055903807,5903807,census subdivision,"Creston 1, Indian reserve (IRI)",2021A00035903
2021A00055905005,5905005,census subdivision,"Fruitvale, Village (VL)",2021A00035905
2021A00055905009,5905009,census subdivision,"Montrose, Village (VL)",2021A00035905
2021A00055905014,5905014,census subdivision,"Trail, City (CY)",2021A00035905
2021A00055905018,5905018,census subdivision,"Warfield, Village (VL)",2021A00035905
2021A00055905023,5905023,census subdivision,"Rossland, City (CY)",2021A00035905
2021A00055905026,5905026,census subdivision,"Kootenay Boundary A, Regional district electoral area (RDA)",2021A00035905
2021A00055905030,5905030,census subdivision,"Kootenay Boundary B / Lower Columbia-Old-Glory, Regional district electoral area (RDA)",2021A00035905
2021A00055905032,5905032,census subdivision,"Grand Forks, City (CY)",2021A00035905
2021A00055905037,5905037,census subdivision,"Midway, Village (VL)",2021A00035905
2021A00055905042,5905042,census subdivision,"Greenwood, City (CY)",2021A00035905
2021A00055905050,5905050,census subdivision,"Kootenay Boundary C / Christina Lake, Regional district electoral area (RDA)",2021A00035905
2021A00055905052,5905052,census subdivision,"Kootenay Boundary D / Rural Grand Forks, Regional district electoral area (RDA)",2021A00035905
2021A00055905054,5905054,census subdivision,"Kootenay Boundary E / West Boundary, Regional district electoral area (RDA)",2021A00035905
2021A00055907005,5907005,census subdivision,"Osoyoos, Town (T)",2021A00035907
2021A00055907009,5907009,census subdivision,"Keremeos, Village (VL)",2021A00035907
2021A00055907014,5907014,census subdivision,"Oliver, Town (T)",2021A00035907
2021A00055907022,5907022,census subdivision,"Okanagan-Similkameen A, Regional district electoral area (RDA)",2021A00035907
2021A00055907024,5907024,census subdivision,"Princeton, Town (T)",2021A00035907
2021A00055907026,5907026,census subdivision,"Okanagan-Similkameen B, Regional district electoral area (RDA)",2021A00035907
2021A00055907028,5907028,census subdivision,"Okanagan-Similkameen C, Regional district electoral area (RDA)",2021A00035907
2021A00055907035,5907035,census subdivision,"Summerland, District municipality (DM)",2021A00035907
2021A00055907041,5907041,census subdivision,"Penticton, City (CY)",2021A00035907
2021A00055907047,5907047,census subdivision,"Okanagan-Similkameen D, Regional district electoral area (RDA)",2021A00035907
2021A00055907048,5907048,census subdivision,"Okanagan-Similkameen I, Regional district electoral area (RDA)",2021A00035907
2021A00055907049,5907049,census subdivision,"Okanagan-Similkameen E, Regional district electoral area (RDA)",2021A00035907
2021A00055907051,5907051,census subdivision,"Okanagan-Similkameen F, Regional district electoral area (RDA)",2021A00035907
2021A00055907053,5907053,census subdivision,"Okanagan-Similkameen G, Regional district electoral area (RDA)",2021A00035907
2021A00055907055,5907055,census subdivision,"Okanagan-Similkameen H, Regional district electoral area (RDA)",2021A00035907
2021A00055907801,5907801,census subdivision,"Lower Similkameen 2, Indian reserve (IRI)",2021A00035907
2021A00055907802,5907802,census subdivision,"Osoyoos 1, Indian reserve (IRI)",2021A00035907
2021A00055907803,5907803,census subdivision,"Penticton 1, Indian reserve (IRI)",2021A00035907
2021A00055907805,5907805,census subdivision,"Chopaka 7 & 8, Indian reserve (IRI)",2021A00035907
2021A00055907806,5907806,census subdivision,"Blind Creek 6, Indian reserve (IRI)",2021A00035907
2021A00055907807,5907807,census subdivision,"Chuchuwayha 2, Indian reserve (IRI)",2021A00035907
2021A00055907808,5907808,census subdivision,"Alexis 9, Indian reserve (IRI)",2021A00035907
2021A00055907809,5907809,census subdivision,"Ashnola 10, Indian reserve (IRI)",2021A00035907
2021A00055907850,5907850,census subdivision,"Lulu 5, Indian reserve (IRI)",2021A00035907
2021A00055909009,5909009,census subdivision,"Hope, District municipality (DM)",2021A00035909
2021A00055909014,5909014,census subdivision,"Fraser Valley A, Regional district electoral area (RDA)",2021A00035909
2021A00055909016,5909016,census subdivision,"Fraser Valley B, Regional district electoral area (RDA)",2021A00035909
2021A00055909020,5909020,census subdivision,"Chilliwack, City (CY)",2021A00035909
2021A00055909027,5909027,census subdivision,"Harrison Hot Springs, Village (VL)",2021A00035909
2021A00055909032,5909032,census subdivision,"Kent, District municipality (DM)",2021A00035909
2021A00055909034,5909034,census subdivision,"Fraser Valley D, Regional district electoral area (RDA)",2021A00035909
2021A00055909035,5909035,census subdivision,"Fraser Valley H, Regional district electoral area (RDA)",2021A00035909
2021A00055909036,5909036,census subdivision,"Fraser Valley E, Regional district electoral area (RDA)",2021A00035909
2021A00055909048,5909048,census subdivision,"Fraser Valley C, Regional district electoral area (RDA)",2021A00035909
2021A00055909052,5909052,census subdivision,"Abbotsford, City (CY)",2021A00035909
2021A00055909056,5909056,census subdivision,"Mission, District municipality (DM)",2021A00035909
2021A00055909060,5909060,census subdivision,"Fraser Valley F, Regional district electoral area (RDA)",2021A00035909
2021A00055909062,5909062,census subdivision,"Fraser Valley G, Regional district electoral area (RDA)",2021A00035909
2021A00055909804,5909804,census subdivision,"Chawathil 4, Indian reserve (IRI)",2021A00035909
2021A00055909805,5909805,census subdivision,"Inkahtsaph 6, Indian reserve (IRI)",2021A00035909
2021A00055909806,5909806,census subdivision,"Kopchitchin 2, Indian reserve (IRI)",2021A00035909
2021A00055909807,5909807,census subdivision,"Ohamil 1, Indian reserve (IRI)",2021A00035909
2021A00055909808,5909808,census subdivision,"Puckatholetchin 11, Indian reserve (IRI)",2021A00035909
2021A00055909809,5909809,census subdivision,"Saddle Rock 9, Indian reserve (IRI)",2021A00035909
2021A00055909810,5909810,census subdivision,"Lukseetsissum 9, Indian reserve (IRI)",2021A00035909
2021A00055909812,5909812,census subdivision,"Schkam 2, Indian reserve (IRI)",2021A00035909
2021A00055909814,5909814,census subdivision,"Skawahlook 1, Indian reserve (IRI)",2021A00035909
2021A00055909815,5909815,census subdivision,"Speyum 3, Indian reserve (IRI)",2021A00035909
2021A00055909816,5909816,census subdivision,"Spuzzum 1, Indian reserve (IRI)",2021A00035909
2021A00055909817,5909817,census subdivision,"Tuckkwiowhum 1, Indian reserve (IRI)",2021A00035909
2021A00055909818,5909818,census subdivision,"Yale Town 1, Indian reserve (IRI)",2021A00035909
2021A00055909819,5909819,census subdivision,"Kahmoose 4, Indian reserve (IRI)",2021A00035909
2021A00055909821,5909821,census subdivision,"Kwawkwawapilt 6, Indian reserve (IRI)",2021A00035909
2021A00055909824,5909824,census subdivision,"Skwah 4, Indian reserve (IRI)",2021A00035909
2021A00055909825,5909825,census subdivision,"Skwali 3, Indian reserve (IRI)",2021A00035909
2021A00055909826,5909826,census subdivision,"Skway 5, Indian reserve (IRI)",2021A00035909
2021A00055909827,5909827,census subdivision,"Soowahlie 14, Indian reserve (IRI)",2021A00035909
2021A00055909830,5909830,census subdivision,"Tzeachten 13, Indian reserve (IRI)",2021A00035909
2021A00055909831,5909831,census subdivision,"Yakweakwioose 12, Indian reserve (IRI)",2021A00035909
2021A00055909832,5909832,census subdivision,"Seabird Island, Indian reserve (IRI)",2021A00035909
2021A00055909833,5909833,census subdivision,"Scowlitz 1, Indian reserve (IRI)",2021A00035909
2021A00055909834,5909834,census subdivision,"Tseatah 2, Indian reserve (IRI)",2021A00035909
2021A00055909835,5909835,census subdivision,"Aitchelitch 9, Indian reserve (IRI)",2021A00035909
2021A00055909836,5909836,census subdivision,"Boston Bar 1A, Indian reserve (IRI)",2021A00035909
2021A00055909837,5909837,census subdivision,"Cheam 1, Indian reserve (IRI)",2021A00035909
2021A00055909838,5909838,census subdivision,"Schelowat 1, Indian reserve (IRI)",2021A00035909
2021A00055909839,5909839,census subdivision,"Chehalis 5, Indian reserve (IRI)",2021A00035909
2021A00055909841,5909841,census subdivision,"Stullawheets 8, Indian reserve (IRI)",2021A00035909
2021A00055909842,5909842,census subdivision,"Douglas 8, Indian reserve (IRI)",2021A00035909
2021A00055909843,5909843,census subdivision,"Peters 1, Indian reserve (IRI)",2021A00035909
2021A00055909844,5909844,census subdivision,"Popkum 1, Indian reserve (IRI)",2021A00035909
2021A00055909845,5909845,census subdivision,"Skookumchuck 4, Indian reserve (IRI)",2021A00035909
2021A00055909847,5909847,census subdivision,"Bucktum 4, Indian reserve (IRI)",2021A00035909
2021A00055909848,5909848,census subdivision,"Tipella 7, Indian reserve (IRI)",2021A00035909
2021A00055909850,5909850,census subdivision,"Boothroyd 13, Indian reserve (IRI)",2021A00035909
2021A00055909851,5909851,census subdivision,"Ruby Creek 2, Indian reserve (IRI)",2021A00035909
2021A00055909852,5909852,census subdivision,"Paqulh, Indian reserve (IRI)",2021A00035909
2021A00055909856,5909856,census subdivision,"Langley 2, Indian reserve (IRI)",2021A00035909
2021A00055909875,5909875,census subdivision,"Q'alatkú7em, Indian reserve (IRI)",2021A00035909
